ID,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
3146,17000,6778,60065,DebtCon,Sales,0,0,0,326.5184144,0,5,38.83660184
3147,17000,26228,60979,HomeImp,ProfExe,7,0,0,188.2476105,0,13,29.62867649
3148,17000,63450,92816,,ProfExe,10,0,0,,1,16,25.71867108
3149,17000,54780,93091,DebtCon,ProfExe,4,0,0,115.3753324,1,21,37.50862467
3150,17000,73184,96889,DebtCon,Mgr,0,0,0,71.95379199,0,16,28.00439848
3151,17000,60483,85015,HomeImp,ProfExe,4,0,0,116.5252651,0,12,27.29874318
3152,17000,52663,82000,,,,,,,,,
3153,17000,36420,54375,DebtCon,Other,1,1,0,77.7,1,18,
3154,17000,53058,74000,DebtCon,Other,17,1,0,204.9333333,1,21,
3155,17000,23200,85000,DebtCon,ProfExe,9,0,0,149.0666667,1,21,
3156,17000,47000,112720,DebtCon,ProfExe,16,0,0,257.7,0,20,
3157,17000,86000,119600,DebtCon,ProfExe,12,,,137.4666667,,25,
3158,17000,12613,85000,DebtCon,Other,21,0,0,226.3666667,3,41,
3159,17000,152900,191146,DebtCon,Other,7.5,0,0,,2,16,
3160,17000,55820,88683,DebtCon,Office,0.5,0,0,74.03333333,0,23,
3161,17000,74910,112375,DebtCon,Office,41,0,0,95.2,3,28,
3162,17000,87600,110000,DebtCon,Other,0.4,6,0,180.5666667,2,46,
3163,17000,52700,78000,DebtCon,Other,2,0,0,62.9,0,10,
3164,17000,61000,127000,DebtCon,Mgr,9,0,5,256.7,0,40,
3165,17000,62755,81180,DebtCon,ProfExe,19,2,0,134.9333333,2,28,
3166,17000,56800,82000,DebtCon,ProfExe,22,0,5,320.6,4,28,
3167,17000,89600,115000,DebtCon,Self,20,,3,99.26666667,0,23,
3168,17000,48000,69000,DebtCon,Office,25,0,0,351.0333333,3,24,
3169,17000,43000,63500,DebtCon,Other,8,0,0,46.66666667,3,11,
3170,17000,118822,208429,DebtCon,Other,3,0,0,206.7370713,0,16,25.87399085
3171,17000,96065,116416,DebtCon,Other,14,0,0,125.6730605,2,8,34.75618581
3172,17000,97517,141718,DebtCon,Office,2,,,128.4175979,3,15,31.16602944
3173,17000,51018,108148,HomeImp,Office,0,,2,114.9462923,0,23,40.24125987
3174,17000,170636,188899,DebtCon,,1,4,0,67.40828497,1,13,44.7515722
3175,17000,98451,138012,DebtCon,Office,3,,,120.2389346,2,15,33.95359392
3176,17000,82662,111357,DebtCon,Mgr,17,0,0,252.3059847,4,30,37.31611992
3177,17000,108154,134103,DebtCon,Other,1,0,0,279.3611988,0,46,39.67697661
3178,17000,25638,128433,DebtCon,Other,10,0,0,367.6645206,0,9,39.10689638
3179,17100,56791,94396,DebtCon,ProfExe,7,0,0,110.2940878,1,21,36.1073409
3180,17100,48471,71546,DebtCon,ProfExe,5,0,1,254.0957007,3,32,29.81874354
3181,17100,19126,88969,DebtCon,Other,21,0,0,225.7062879,2,41,38.89637818
3182,17100,,96036,DebtCon,Office,27,0,0,327.0017911,0,15,12.4986698
3183,17100,100082,119585,DebtCon,ProfExe,1,0,0,147.9158091,0,29,34.73427716
3184,17100,22162,128989,DebtCon,Other,11,0,0,367.9970935,0,9,40.64091611
3185,17100,53983,73688,DebtCon,Other,5,,,95.52351212,0,9,36.92038565
3186,17100,123463,160487,DebtCon,Office,4,0,0,155.3007626,0,21,25.70412779
3187,17100,49951,111291,HomeImp,Office,1,,2,151.1045925,1,23,39.48719814
3188,17100,74922,91187,DebtCon,Mgr,0,0,0,80.58265559,0,16,26.76776884
3189,17100,59123,94247,DebtCon,Office,0,0,0,70.01636023,0,22,37.19508553
3190,17100,46953,69086,DebtCon,ProfExe,6,0,0,165.6277883,2,11,29.2491436
3191,17100,43085,68758,DebtCon,Other,7,0,1,103.6838558,3,49,30.3535487
3192,17100,92853,130864,DebtCon,Mgr,6,,,244.7288109,3,41,37.49264563
3193,17100,32134,69131,DebtCon,Other,3,0,0,209.1988005,0,6,38.632967
3194,17100,54598,115838,DebtCon,ProfExe,14,0,0,247.2958966,0,20,25.63211643
3195,17100,,60781,,,8,0,0,101.0140613,0,14,27.71993814
3196,17100,27842,74459,HomeImp,Other,,0,0,248.7187801,0,49,44.55215415
3197,17100,104652,169076,,Other,,1,,270.5812143,,23,38.46522769
3198,17100,117337,131575,DebtCon,,16,0,0,177.6294323,0,17,39.17643246
3199,17100,91502,113251,DebtCon,Other,18,0,0,289.9544006,0,16,24.45832061
3200,17200,51352,64386,DebtCon,Mgr,27,0,0,295.9554144,1,17,36.78730595
3201,17200,62514,96633,HomeImp,ProfExe,25,1,0,224.7643591,1,24,36.7023407
3202,17200,59698,89715,,ProfExe,9,0,0,,1,16,23.34562321
3203,17200,94937,133859,DebtCon,Mgr,6,,,248.1588756,2,42,36.79087533
3204,17200,6126,88603,HomeImp,Other,13,0,1,287.2608869,0,23,30.0987967
3205,17200,7044,57831,DebtCon,Sales,0,0,0,330.9709043,0,6,37.94331514
3206,17200,103519,118074,DebtCon,Other,0,0,0,102.6786125,1,21,41.41835285
3207,17200,89507,121047,DebtCon,Other,14,0,0,118.866134,1,9,34.6028274
3208,17200,52011,65800,DebtCon,Other,7,0,1,120.3239792,2,48,30.55651187
3209,17200,11950,170000,HomeImp,Mgr,22,0,0,77.28338497,1,20,28.82169866
3210,17200,43996,79419,DebtCon,Mgr,5,0,0,140.973401,0,9,28.6621734
3211,17200,33073,85654,DebtCon,ProfExe,7,0,0,163.3947887,1,20,28.27488887
3212,17200,50742,71000,DebtCon,Other,15,0,0,,0,0,
3213,17200,39316,66978,DebtCon,,4,0,0,99.98597596,1,10,26.43708406
3214,17200,74402,,DebtCon,ProfExe,13,0,1,115.3530306,4,34,41.35903633
3215,17200,62108,,DebtCon,Office,21,0,0,174.3961345,1,21,34.53892537
3216,17200,48999,76544,DebtCon,ProfExe,5,0,0,240.5227465,3,31,32.84175391
3217,17200,35116,60489,DebtCon,Other,17,0,0,106.486237,1,18,38.80624071
3218,17200,85977,109238,HomeImp,ProfExe,3,0,0,115.5575126,1,25,38.94891874
3219,17200,45900,68126,HomeImp,Office,4,0,0,111.1259517,0,17,34.17904688
3220,17200,52276,69860,DebtCon,Office,0,0,0,180.9314878,0,25,30.58796698
3221,17200,53849,102326,HomeImp,Other,1,0,3,57.16674512,1,9,39.99115424
3222,17200,90567,118761,DebtCon,Other,14,0,0,139.3401702,2,9,34.78487038
3223,17200,99204,119490,DebtCon,Other,9,0,0,296.2114898,1,18,30.3013654
3224,17200,48427,66082,DebtCon,Mgr,29,0,0,283.8487591,1,16,38.39363467
3225,17200,62840,92946,HomeImp,ProfExe,5,0,0,133.1594808,0,11,27.50354017
3226,17200,17234,43310,,Office,1,0,0,215.6075405,0,15,38.31851469
3227,17200,55254,118718,DebtCon,ProfExe,15,0,0,276.9110829,0,20,26.69615871
3228,17200,27230,82319,HomeImp,Other,,0,0,249.2156672,1,50,43.75679409
3229,17300,40280,66319,DebtCon,,4,0,0,101.3255769,2,9,27.97593545
3230,17300,91132,110440,DebtCon,ProfExe,10,0,0,147.5533245,2,19,36.42721874
3231,17300,51185,65537,DebtCon,Other,6,0,1,129.8379412,3,49,29.31159406
3232,17300,35070,63862,DebtCon,Other,16,0,0,125.1315694,1,17,37.93651965
3233,17300,79412,114906,DebtCon,Mgr,17,0,0,247.3605705,4,30,36.53643556
3234,17300,73000,95000,DebtCon,Other,5,2,1,90.3,6,30,
3235,17300,99064,156306,HomeImp,ProfExe,4,0,0,90.44952245,0,16,35.75006044
3236,17300,44031,79187,DebtCon,Other,0,,1,299.7052373,1,10,35.98666991
3237,17300,20798,37980,,Office,2,0,0,219.3093648,0,16,37.76321101
3238,17300,90768,116052,DebtCon,Other,13,0,0,120.2414262,2,9,35.81087795
3239,17300,65444,91244,DebtCon,ProfExe,8,0,0,202.0496827,0,19,21.57338522
3240,17300,65136,83847,DebtCon,Office,6,0,0,127.0999737,0,20,24.5182717
3241,17300,110614,137552,DebtCon,ProfExe,6,0,0,85.23250072,0,13,31.34436552
3242,17300,73503,91842,DebtCon,Other,0,0,6,142.3320756,1,32,46.90232438
3243,17300,91350,107834,HomeImp,ProfExe,3,0,0,118.1330649,0,24,37.61084501
3244,17300,65077,91991,DebtCon,Other,0,2,3,114.0234424,2,26,35.90776048
3245,17300,96138,124066,DebtCon,Office,1,,2,271.7823232,0,30,40.40450623
3246,17300,32736,49100,DebtCon,ProfExe,4,0,0,262.9484377,0,34,38.563081
3247,17300,57358,71617,DebtCon,Office,0,0,0,194.2933392,0,25,30.53780606
3248,17300,51107,64135,HomeImp,Office,4,0,0,115.002195,0,17,32.25108612
3249,17300,48132,78889,DebtCon,Mgr,4,0,0,133.1676855,0,8,28.29822706
3250,17400,,48971,DebtCon,Other,,,,345.0099186,,17,32.47431947
3251,17400,77350,101271,DebtCon,Other,0,0,0,148.9162275,1,18,34.38702843
3252,17400,61035,90434,HomeImp,ProfExe,4,0,0,113.6359957,0,12,25.35719461
3253,17400,58941,88470,HomeImp,ProfExe,4,0,0,123.2570546,0,12,25.55759334
3254,17400,62824,82243,DebtCon,Other,5,,,109.4827485,0,7,34.81844499
3255,17400,25859,43684,DebtCon,Mgr,16,1,0,95.36306868,1,17,27.10761957
3256,17400,24687,37391,,Office,2,0,0,217.7442746,0,16,38.25139203
3257,17400,43110,73614,DebtCon,Mgr,1,0,0,114.2891824,1,8,26.37910802
3258,17400,11147,166496,HomeImp,Mgr,23,0,0,73.46751776,1,19,29.53166415
3259,17400,42876,66085,DebtCon,Mgr,26,0,0,281.5781525,1,16,38.02752168
3260,17400,45861,61256,DebtCon,Other,7,0,0,132.0192267,3,48,30.18656747
3261,17400,54161,75500,DebtCon,Office,4,0,0,23.33333333,5,11,
3262,17400,44479,78121,DebtCon,Mgr,1,0,0,117.3235888,0,9,27.13398944
3263,17400,97072,155146,DebtCon,Mgr,0,0,0,204.1656163,0,19,40.50796477
3264,17400,96590,112115,DebtCon,Other,0,6,0,178.6595894,2,46,41.11788749
3265,17400,113890,135146,DebtCon,,16,0,0,174.1014596,1,17,37.6335491
3266,17400,49765,66782,DebtCon,Mgr,27,0,0,272.5904825,1,16,39.3830645
3267,17400,25844,83229,HomeImp,Other,,0,0,247.7616459,0,50,43.70133124
3268,17400,123579,168243,DebtCon,Office,4,0,0,146.3520808,0,20,26.60351151
3269,17400,166345,202989,DebtCon,ProfExe,10,0,0,276.0663463,0,37,24.35659356
3270,17400,55575,78661,DebtCon,Other,17,1,0,198.9896005,1,20,38.99143137
3271,17400,102228,115898,DebtCon,ProfExe,0,0,0,144.1981676,0,30,35.11415035
3272,17400,56111,114521,HomeImp,Office,2,,2,154.8555239,1,24,38.69508356
3273,17400,64163,84948,HomeImp,ProfExe,12,0,2,172.7111657,0,13,27.9796944
3274,17400,79623,113658,DebtCon,Other,0,0,2,212.1291452,2,25,35.10671964
3275,17500,92986,114276,DebtCon,Other,13,0,0,116.9613578,2,8,36.25138573
3276,17500,99853,163401,DebtCon,Mgr,0,0,0,208.4622762,1,18,37.82861717
3277,17500,17889,94453,DebtCon,Other,19,0,0,244.3562274,2,41,35.74477089
3278,17500,101354,117209,DebtCon,ProfExe,1,0,0,136.1582225,0,30,36.8517233
3279,17500,133243,154513,DebtCon,Mgr,,0,0,217.0370487,0,18,37.46299196
3280,17500,76100,98500,DebtCon,Other,5,10,1,59.83333333,5,16,
3281,17500,49968,68025,HomeImp,Office,3,0,0,126.0794526,0,18,34.10902705
3282,17500,73071,94267,DebtCon,Office,1,0,0,160.4547005,3,19,32.27680932
3283,17500,153839,194027,DebtCon,Other,7,0,0,,1,15,29.1136512
3284,17500,51102,69532,DebtCon,Other,5,0,0,108.3160802,2,49,31.49594572
3285,17500,100642,138550,DebtCon,Office,3,,,115.0759476,3,16,32.17638026
3286,17500,110603,142000,DebtCon,Other,1,1,0,163.0666667,3,25,
3287,17500,56647,78000,DebtCon,ProfExe,11,3,2,92.3,7,29,
3288,17500,68000,133015,DebtCon,Office,19,1,1,177.5,5,21,
3289,17500,46636,72908,DebtCon,Other,7,0,0,110.2309072,3,15,41.51229209
3290,17500,90221,113564,DebtCon,Other,19,0,0,265.1846253,1,17,27.02943897
3291,17500,85183,108948,HomeImp,ProfExe,4,0,0,125.1094856,1,25,37.10302599
3292,17500,61524,87188,HomeImp,ProfExe,3,0,0,115.8086609,1,13,25.40157
3293,17500,91000,116000,DebtCon,ProfExe,0.5,0,0,188.7333333,3,26,
3294,17500,87294,114031,DebtCon,Other,15,0,0,147.0985835,2,8,34.46794
3295,17500,103562,130613,DebtCon,Other,1,0,0,288.0084783,0,47,39.35835753
3296,17500,102858,138977,DebtCon,Office,2,,,100.2812192,2,15,31.66931945
3297,17500,23288,94904,DebtCon,ProfExe,8,0,0,145.1207368,0,20,29.67538222
3298,17600,39057,50933,DebtCon,ProfExe,6,0,0,239.2016301,1,35,39.30107072
3299,17600,53707,80407,DebtCon,Other,17,1,0,185.9782208,0,21,36.49405393
3300,17600,,96188,,Other,,0,0,181.2950465,0,9,30.87931729
3301,17600,56090,103992,HomeImp,Other,1,0,2,46.87513575,1,10,39.08182644
3302,17600,62996,86817,HomeImp,ProfExe,12,0,1,152.7826478,0,14,29.20365458
3303,17600,73354,96526,DebtCon,Other,0,0,0,147.1345258,1,18,33.05249321
3304,17600,72232,103081,DebtCon,Other,1,0,0,143.9671531,0,18,36.30996249
3305,17600,79122,96116,DebtCon,Other,1,0,0,152.4437144,1,18,35.5896626
3306,17600,76043,95605,DebtCon,Other,3,2,1,85.04333493,6,30,47.84029512
3307,17600,44571,66088,HomeImp,Office,2,0,0,126.0903816,0,17,30.87190179
3308,17600,,45119,DebtCon,Other,,,,354.7359192,,17,34.49504666
3309,17600,29201,41396,DebtCon,Mgr,19,0,0,89.20252735,1,16,23.93494584
3310,17600,67285,90816,DebtCon,Other,1,1,2,104.5928669,2,25,35.59225354
3311,17600,64857,82449,DebtCon,Other,1,0,0,312.882474,3,15,43.47886256
3312,17600,59347,68667,DebtCon,Office,0,0,0,185.274961,0,25,30.05232395
3313,17600,71983,97939,DebtCon,Office,1,0,0,144.3662159,3,19,29.80858977
3314,17600,106381,134476,DebtCon,Other,0,0,0,294.0732541,0,47,38.58165872
3315,17600,62198,101183,HomeImp,ProfExe,21,0,0,230.7167135,1,23,39.13975656
3316,17600,71366,87862,DebtCon,Office,5,0,0,116.7966851,0,20,23.40013712
3317,17600,39063,54561,DebtCon,Other,17,0,0,107.9438175,1,17,38.91921033
3318,17600,48487,65665,DebtCon,Other,6,0,0,100.1740038,2,15,43.76968491
3319,17600,,66000,,,7,0,0,111.7857004,0,14,27.09089472
3320,17600,88661,114922,DebtCon,Other,13,0,0,152.7540102,1,7,36.76627363
3321,17600,61093,97551,DebtCon,Office,0,0,0,75.06082943,0,22,35.5629932
3322,17700,10847,94611,HomeImp,Other,14,0,1,271.3966671,0,22,27.2833953
3323,17700,17480,41055,,Office,1,0,0,196.1319389,0,15,37.92365952
3324,17700,64964,88856,DebtCon,Office,5,0,0,114.6676183,0,19,21.93300632
3325,17700,111612,128416,DebtCon,,14,0,0,169.7334875,0,17,39.77062845
3326,17700,93302,116668,DebtCon,Other,20,0,0,283.040946,0,16,25.2259102
3327,17700,50886,106673,HomeImp,Other,2,0,2,57.09065961,1,10,40.85911311
3328,17700,60260,90196,HomeImp,ProfExe,11,0,1,177.8548455,0,14,29.60717111
3329,17700,36253,57420,DebtCon,ProfExe,3,0,0,267.7835088,1,34,37.93457008
3330,17700,,56402,DebtCon,Office,3,0,0,91.04574898,2,8,38.68550628
3331,17700,107395,133433,DebtCon,ProfExe,6,0,0,96.15756174,0,13,27.59227738
3332,17700,71399,96588,HomeImp,ProfExe,7,0,0,83.59853183,0,16,33.62658567
3333,17700,98476,136319,DebtCon,Office,2,,,110.7357286,3,16,32.22102484
3334,17700,85150,113104,DebtCon,ProfExe,11,0,0,148.0652591,2,19,38.96287206
3335,17700,58016,76416,DebtCon,Office,4,0,0,28.01149175,5,10,41.46337333
3336,17700,47064,71698,DebtCon,ProfExe,3,0,0,244.5180644,3,32,30.40320383
3337,17700,,55796,DebtCon,Office,1,0,0,85.18341257,2,8,40.20948611
3338,17700,56375,90435,DebtCon,Office,0,0,0,70.22587032,0,23,36.02327677
3339,17700,72911,97317,DebtCon,Mgr,1,0,0,82.39838379,0,17,25.32925087
3340,17700,82302,111228,HomeImp,ProfExe,4,0,0,118.4559036,0,25,37.1605612
3341,17800,61494,85864,DebtCon,Other,2,0,0,303.8376508,3,15,40.24631208
3342,17800,38770,64357,DebtCon,Other,17,0,0,282.9357846,0,21,27.97949547
3343,17800,39686,67246,DebtCon,,5,0,0,114.183555,1,10,27.5758097
3344,17800,83080,108348,HomeImp,ProfExe,1,0,0,132.6098608,0,25,36.45908768
3345,17800,,95639,,Other,,0,0,179.8493516,1,9,33.14225722
3346,17800,107736,113100,DebtCon,Other,1,0,0,135.1232249,2,20,38.93711224
3347,17800,56956,74305,DebtCon,Office,0,0,0,187.1833294,0,24,31.81747192
3348,17800,60611,89943,DebtCon,Office,29,0,0,208.466537,0,21,30.81324059
3349,17800,58942,91483,HomeImp,ProfExe,5,0,0,123.7366744,0,13,28.15595999
3350,17800,68889,85642,DebtCon,Other,0,2,2,105.7679609,2,25,34.62992201
3351,17800,100277,163702,,Other,,1,,256.8544712,,24,36.35403645
3352,17800,51689,115660,DebtCon,ProfExe,16,0,0,270.044991,0,19,27.46700181
3353,17800,137169,182280,DebtCon,Mgr,12,0,0,241.3753071,0,21,28.84644812
3354,17800,13839,171378,HomeImp,Mgr,23,0,0,86.7026248,2,21,31.35960953
3355,17800,13660,173360,HomeImp,Mgr,23,0,0,78.8388988,2,21,30.06279232
3356,17800,8642,88369,HomeImp,Other,13,0,0,265.022103,0,22,26.48079237
3357,17800,36902,57622,HomeImp,Other,9,0,0,121.8797027,0,10,19.14211657
3358,17800,54003,116434,DebtCon,ProfExe,18,0,0,268.715304,0,19,24.25197177
3359,17800,69306,94504,HomeImp,ProfExe,7,0,0,85.85082998,0,15,32.2942169
3360,17800,56432,157665,DebtCon,ProfExe,20,0,0,238.1668986,0,27,20.07933438
3361,17800,44326,79651,DebtCon,ProfExe,4,0,0,246.7969491,3,32,32.50901207
3362,17900,70046,135917,DebtCon,Self,1,1,2,138.0110083,0,16,38.2892023
3363,17900,37265,53214,DebtCon,ProfExe,2,0,0,259.963831,0,34,39.83150056
3364,17900,62697,89848,DebtCon,Office,7,0,0,113.0588969,0,19,24.07219136
3365,17900,72501,94488,DebtCon,Office,1,0,0,162.3895619,3,19,29.96118901
3366,17900,97335,167384,,Other,,0,,250.4871084,,24,39.15632328
3367,17900,63559,81536,HomeImp,ProfExe,13,0,3,176.8707685,0,13,26.18976709
3368,17900,66823,91680,DebtCon,Mgr,0,0,0,89.43649279,0,18,27.71065729
3369,17900,38233,63578,DebtCon,,6,1,0,79.1215828,2,9,26.5188307
3370,17900,70444,95860,HomeImp,Office,7,,,95.68425477,0,11,38.14282274
3371,17900,96450,135822,HomeImp,ProfExe,6,0,1,90.3,6,5,
3372,17900,102054,143103,DebtCon,Office,5,,,125.858539,2,16,32.84743505
3373,17900,56273,111507,HomeImp,Office,1,,2,123.0225636,1,23,39.49148711
3374,17900,51080,92051,HomeImp,Mgr,10,0,0,117.0897854,0,31,42.373233
3375,17900,46342,68029,DebtCon,Mgr,26,1,0,279.0070806,1,17,36.07297543
3376,17900,110332,130756,DebtCon,Other,2,0,1,288.6555842,1,47,41.9463752
3377,17900,68779,98623,DebtCon,Mgr,1,0,0,83.86164124,0,17,26.40566665
3378,17900,,31953,HomeImp,Other,10,0,1,74.42930759,1,2,29.97560335
3379,18000,68000,98898,DebtCon,Office,10,0,0,206.9666667,2,13,
3380,18000,49255,61752,DebtCon,Other,8,0,0,122.0619672,3,49,30.03372238
3381,18000,62216,85503,DebtCon,Other,3,0,0,307.2507013,2,15,41.43939067
3382,18000,97523,130166,DebtCon,Mgr,5,,,247.9728235,3,42,40.59168739
3383,18000,63508,94991,DebtCon,Office,1,0,0,155.8847243,0,25,23.58566428
3384,18000,65836,100292,HomeImp,ProfExe,22,0,0,237.1016319,0,24,36.33819671
3385,18000,,53365,DebtCon,Other,,,,340.460801,,17,30.57565003
3386,18000,72152,102671,HomeImp,ProfExe,7,0,0,84.63934821,0,16,32.88687523
3387,18000,88509,112933,DebtCon,ProfExe,4,0,0,150.8023694,1,21,23.20094121
3388,18000,84824,115146,DebtCon,Other,21,0,0,293.9804358,0,16,27.09752347
3389,18000,23252,50750,DebtCon,ProfExe,16,0,0,180.6,1,20,
3390,18000,46865,61266,DebtCon,,5,0,0,102.5946739,2,9,26.35375338
3391,18000,105000,172500,DebtCon,Office,6,0,0,219.1666667,4,24,
3392,18000,23000,46000,DebtCon,Other,0.2,,,312.5333333,,25,
3393,18000,7051,66200,DebtCon,Office,,0,0,250.5666667,0,22,
3394,18000,88000,131300,DebtCon,Mgr,14,0,0,179.5666667,2,26,
3395,18000,124000,195000,HomeImp,ProfExe,13,0,0,202.9,0,22,
3396,18000,94554,119000,HomeImp,Mgr,1,0,1,308.4666667,1,20,
3397,18000,90000,120600,DebtCon,Office,25,0,0,272.9333333,3,17,
3398,18000,45000,68500,DebtCon,ProfExe,10,0,0,190.8,1,42,
3399,18000,56000,78000,DebtCon,,4,0,0,108.5333333,0,16,
3400,18000,62000,160800,HomeImp,ProfExe,15,0,0,129.8333333,1,11,
3401,18000,12900,21500,HomeImp,Office,5,3,0,109.5666667,0,33,
3402,18000,57988,86970,DebtCon,Other,16,0,0,165.3333333,2,14,
3403,18000,99401,140000,DebtCon,Other,8.9,2,0,150.1,3,20,
3404,18000,39005,60000,DebtCon,Other,10,2,0,112.6333333,5,5,
3405,18000,47000,69000,DebtCon,Other,6,3,2,110.6333333,2,24,
3406,18000,52301,79959,DebtCon,Other,1,,1,290.2806482,0,9,37.16369797
3407,18000,55169,114786,HomeImp,Office,2,,2,120.1541063,0,24,37.54773286
3408,18000,100822,118817,DebtCon,ProfExe,0,0,0,126.4264397,0,30,37.87741107
3409,18000,48724,72654,DebtCon,Other,7,0,0,62.08860596,0,4,31.57029892
3410,18000,161413,196860,DebtCon,Other,7,0,0,,2,16,30.77816684
3411,18000,90275,135792,DebtCon,Mgr,13,0,0,178.661764,1,26,33.33696079
3412,18000,74162,89823,DebtCon,Other,0,2,1,121.7614658,1,26,34.02520751
3413,18000,114000,147140,DebtCon,Other,5,0,0,122.7333333,2,13,
3414,18000,50409,78404,DebtCon,ProfExe,9,0,0,191.2820789,0,42,39.48302397
3415,18000,54196,71412,DebtCon,ProfExe,10,0,0,189.8742704,1,42,37.3521051
3416,18000,41814,62845,HomeImp,Other,27,0,0,244.8818599,0,14,23.53704523
3417,18000,,97026,,Other,,0,0,182.5978157,1,9,30.67551037
3418,18000,107546,176314,DebtCon,Office,6,0,0,218.0193861,3,23,40.15214366
3419,18100,81916,104048,DebtCon,Other,0,0,0,154.4259959,0,18,33.67802577
3420,18100,144692,183630,DebtCon,Mgr,11,0,0,256.2054726,0,21,27.38411651
3421,18100,53524,102133,HomeImp,Other,0,0,3,52.94238739,1,9,40.61679727
3422,18100,46145,72200,DebtCon,ProfExe,11,0,0,178.1920777,0,42,40.57402248
3423,18100,23590,215548,DebtCon,Mgr,10,7,2,136.5300202,10,41,33.27229752
3424,18100,57864,164069,DebtCon,ProfExe,19,0,0,247.545271,0,27,21.46927181
3425,18100,71814,89941,DebtCon,Other,10,0,0,83.16781079,3,11,32.28540549
3426,18100,62783,86066,DebtCon,Other,0,0,0,293.3585868,2,15,43.6177143
3427,18100,89454,119019,DebtCon,Other,13,0,0,127.2461963,1,8,37.52527269
3428,18100,112832,182418,DebtCon,Office,8,0,0,230.0721311,3,23,40.29869891
3429,18100,95322,119643,HomeImp,Mgr,2,0,0,313.6033866,1,20,42.1192853
3430,18100,22203,138057,DebtCon,Other,8,0,0,356.9090675,1,10,40.87438208
3431,18100,73356,86885,DebtCon,Other,10,0,0,73.74671053,3,12,31.57101889
3432,18100,27186,77694,HomeImp,Other,,0,0,249.4133616,0,50,43.72793048
3433,18100,27239,39723,DebtCon,Mgr,17,0,0,111.5322141,1,16,24.44945281
3434,18100,23928,55734,DebtCon,ProfExe,17,0,0,175.8953545,0,19,37.94552227
3435,18100,32554,92419,DebtCon,ProfExe,8,0,0,164.9096132,1,20,29.01660998
3436,18100,18611,171194,HomeImp,Self,5,0,0,313.0379453,0,26,27.19915401
3437,18200,50250,72000,DebtCon,Mgr,10,2,0,75.06666667,3,28,
3438,18200,93702,158647,HomeImp,ProfExe,4,0,1,96.17779327,0,16,34.70993598
3439,18200,16386,170310,HomeImp,Mgr,23,0,0,73.0072773,2,20,29.80460145
3440,18200,67809,89339,DebtCon,Sales,0,3,0,102.4609862,2,19,38.34534078
3441,18200,13925,94898,DebtCon,Other,22,0,0,223.901918,2,41,35.99822541
3442,18200,34593,56658,DebtCon,Other,15,0,0,126.0480098,1,18,36.92663479
3443,18200,49653,159076,DebtCon,ProfExe,20,0,0,231.5497227,0,27,20.41593161
3444,18200,94727,136877,DebtCon,Mgr,15,0,0,168.9599682,2,26,36.05643747
3445,18200,55406,78682,DebtCon,Other,,0,0,122.7177095,0,39,33.6938313
3446,18200,4447,21510,DebtCon,Other,,0,0,67,2,19,
3447,18200,139000,171350,DebtCon,Other,0.1,0,1,102.5,7,18,
3448,18200,97146,124195,DebtCon,Office,24,0,0,278.3074217,2,17,32.72169498
3449,18200,61690,89963,HomeImp,ProfExe,15,0,2,157.409679,0,14,27.94667597
3450,18200,61554,94510,DebtCon,Office,2,0,0,161.3526933,0,24,23.89655471
3451,18200,4927,30198,DebtCon,Other,,0,0,89.59983867,1,19,41.23052688
3452,18200,53646,156048,DebtCon,ProfExe,20,0,0,232.2971256,0,27,20.85606753
